row_id,segment_id,segment_name
30383,2,Photo-forward users
30384,1,Low-emoji texters
30385,0,High-like receivers
30386,1,Low-emoji texters
30387,2,Photo-forward users
30388,2,Photo-forward users
30389,0,High-like receivers
30390,2,Photo-forward users
30391,0,High-like receivers
30392,2,Photo-forward users
30393,2,Photo-forward users
30394,0,High-like receivers
30395,1,Low-emoji texters
30396,2,Photo-forward users
30397,1,Low-emoji texters
30398,0,High-like receivers
30399,0,High-like receivers
30400,2,Photo-forward users
30401,1,Low-emoji texters
30402,2,Photo-forward users
30403,2,Photo-forward users
30404,2,Photo-forward users
30405,0,High-like receivers
30406,0,High-like receivers
30407,2,Photo-forward users
30408,2,Photo-forward users
30409,2,Photo-forward users
30410,2,Photo-forward users
30411,0,High-like receivers
30412,2,Photo-forward users
30413,2,Photo-forward users
30414,2,Photo-forward users
30415,2,Photo-forward users
30416,1,Low-emoji texters
30417,0,High-like receivers
30418,2,Photo-forward users
30419,0,High-like receivers
30420,2,Photo-forward users
30421,2,Photo-forward users
30422,2,Photo-forward users
30423,2,Photo-forward users
30424,2,Photo-forward users
30425,0,High-like receivers
30426,1,Low-emoji texters
30427,2,Photo-forward users
30428,2,Photo-forward users
30429,2,Photo-forward users
30430,2,Photo-forward users
30431,2,Photo-forward users
30432,1,Low-emoji texters
30433,1,Low-emoji texters
30434,0,High-like receivers
30435,2,Photo-forward users
30436,0,High-like receivers
30437,2,Photo-forward users
30438,2,Photo-forward users
30439,0,High-like receivers
30440,2,Photo-forward users
30441,2,Photo-forward users
30442,1,Low-emoji texters
30443,1,Low-emoji texters
30444,2,Photo-forward users
30445,2,Photo-forward users
30446,2,Photo-forward users
30447,2,Photo-forward users
30448,0,High-like receivers
30449,2,Photo-forward users
30450,2,Photo-forward users
30451,1,Low-emoji texters
30452,1,Low-emoji texters
30453,1,Low-emoji texters
30454,2,Photo-forward users
30455,2,Photo-forward users
30456,1,Low-emoji texters
30457,0,High-like receivers
30458,2,Photo-forward users
30459,0,High-like receivers
30460,2,Photo-forward users
30461,2,Photo-forward users
30462,2,Photo-forward users
30463,0,High-like receivers
30464,0,High-like receivers
30465,2,Photo-forward users
30466,0,High-like receivers
30467,2,Photo-forward users
30468,0,High-like receivers
30469,0,High-like receivers
30470,2,Photo-forward users
30471,0,High-like receivers
30472,2,Photo-forward users
30473,0,High-like receivers
30474,2,Photo-forward users
30475,2,Photo-forward users
30476,2,Photo-forward users
30477,0,High-like receivers
30478,2,Photo-forward users
30479,1,Low-emoji texters
30480,0,High-like receivers
30481,1,Low-emoji texters
30482,1,Low-emoji texters
30483,2,Photo-forward users
30484,0,High-like receivers
30485,0,High-like receivers
30486,0,High-like receivers
30487,2,Photo-forward users
30488,2,Photo-forward users
30489,2,Photo-forward users
30490,1,Low-emoji texters
30491,2,Photo-forward users
30492,0,High-like receivers
30493,2,Photo-forward users
30494,2,Photo-forward users
30495,2,Photo-forward users
30496,0,High-like receivers
30497,1,Low-emoji texters
30498,2,Photo-forward users
30499,0,High-like receivers
30500,0,High-like receivers
30501,2,Photo-forward users
30502,2,Photo-forward users
30503,0,High-like receivers
30504,2,Photo-forward users
30505,2,Photo-forward users
30506,2,Photo-forward users
30507,2,Photo-forward users
30508,2,Photo-forward users
30509,1,Low-emoji texters
30510,0,High-like receivers
30511,2,Photo-forward users
30512,1,Low-emoji texters
30513,2,Photo-forward users
30514,1,Low-emoji texters
30515,2,Photo-forward users
30516,0,High-like receivers
30517,2,Photo-forward users
30518,0,High-like receivers
30519,2,Photo-forward users
30520,1,Low-emoji texters
30521,0,High-like receivers
30522,1,Low-emoji texters
30523,1,Low-emoji texters
30524,1,Low-emoji texters
30525,2,Photo-forward users
30526,2,Photo-forward users
30527,0,High-like receivers
30528,0,High-like receivers
30529,0,High-like receivers
30530,2,Photo-forward users
30531,2,Photo-forward users
30532,2,Photo-forward users
30533,1,Low-emoji texters
30534,2,Photo-forward users
30535,2,Photo-forward users
30536,1,Low-emoji texters
30537,2,Photo-forward users
30538,1,Low-emoji texters
30539,2,Photo-forward users
30540,2,Photo-forward users
30541,2,Photo-forward users
30542,2,Photo-forward users
30543,0,High-like receivers
30544,0,High-like receivers
30545,0,High-like receivers
30546,2,Photo-forward users
30547,2,Photo-forward users
30548,1,Low-emoji texters
30549,2,Photo-forward users
30550,1,Low-emoji texters
30551,2,Photo-forward users
30552,2,Photo-forward users
30553,1,Low-emoji texters
30554,2,Photo-forward users
30555,1,Low-emoji texters
30556,2,Photo-forward users
30557,0,High-like receivers
30558,2,Photo-forward users
30559,0,High-like receivers
30560,2,Photo-forward users
30561,0,High-like receivers
30562,2,Photo-forward users
30563,0,High-like receivers
30564,2,Photo-forward users
30565,2,Photo-forward users
30566,2,Photo-forward users
30567,2,Photo-forward users
30568,1,Low-emoji texters
30569,0,High-like receivers
30570,0,High-like receivers
30571,0,High-like receivers
30572,2,Photo-forward users
30573,2,Photo-forward users
30574,0,High-like receivers
30575,2,Photo-forward users
30576,0,High-like receivers
30577,2,Photo-forward users
30578,2,Photo-forward users
30579,2,Photo-forward users
30580,2,Photo-forward users
30581,2,Photo-forward users
30582,0,High-like receivers
30583,0,High-like receivers
30584,1,Low-emoji texters
30585,2,Photo-forward users
30586,0,High-like receivers
30587,0,High-like receivers
30588,2,Photo-forward users
30589,2,Photo-forward users
30590,0,High-like receivers
30591,2,Photo-forward users
30592,2,Photo-forward users
30593,2,Photo-forward users
30594,1,Low-emoji texters
30595,0,High-like receivers
30596,0,High-like receivers
30597,0,High-like receivers
30598,1,Low-emoji texters
30599,0,High-like receivers
30600,2,Photo-forward users
30601,0,High-like receivers
30602,2,Photo-forward users
30603,2,Photo-forward users
30604,2,Photo-forward users
30605,2,Photo-forward users
30606,0,High-like receivers
30607,0,High-like receivers
30608,0,High-like receivers
30609,0,High-like receivers
30610,0,High-like receivers
30611,1,Low-emoji texters
30612,2,Photo-forward users
30613,0,High-like receivers
30614,0,High-like receivers
30615,0,High-like receivers
30616,0,High-like receivers
30617,0,High-like receivers
30618,2,Photo-forward users
30619,1,Low-emoji texters
30620,2,Photo-forward users
30621,0,High-like receivers
30622,0,High-like receivers
30623,0,High-like receivers
30624,1,Low-emoji texters
30625,0,High-like receivers
30626,2,Photo-forward users
30627,2,Photo-forward users
30628,1,Low-emoji texters
30629,0,High-like receivers
30630,2,Photo-forward users
30631,0,High-like receivers
30632,0,High-like receivers
30633,1,Low-emoji texters
30634,0,High-like receivers
30635,0,High-like receivers
30636,0,High-like receivers
30637,2,Photo-forward users
30638,1,Low-emoji texters
30639,2,Photo-forward users
30640,2,Photo-forward users
30641,2,Photo-forward users
30642,2,Photo-forward users
30643,1,Low-emoji texters
30644,0,High-like receivers
30645,0,High-like receivers
30646,2,Photo-forward users
30647,0,High-like receivers
30648,0,High-like receivers
30649,2,Photo-forward users
30650,2,Photo-forward users
30651,2,Photo-forward users
30652,0,High-like receivers
30653,2,Photo-forward users
30654,2,Photo-forward users
30655,2,Photo-forward users
30656,1,Low-emoji texters
30657,0,High-like receivers
30658,1,Low-emoji texters
30659,0,High-like receivers
30660,2,Photo-forward users
30661,0,High-like receivers
30662,2,Photo-forward users
30663,2,Photo-forward users
30664,2,Photo-forward users
30665,2,Photo-forward users
30666,2,Photo-forward users
30667,2,Photo-forward users
30668,2,Photo-forward users
30669,0,High-like receivers
30670,2,Photo-forward users
30671,0,High-like receivers
30672,2,Photo-forward users
30673,2,Photo-forward users
30674,0,High-like receivers
30675,0,High-like receivers
30676,1,Low-emoji texters
30677,0,High-like receivers
30678,2,Photo-forward users
30679,0,High-like receivers
30680,1,Low-emoji texters
30681,2,Photo-forward users
30682,2,Photo-forward users
30683,2,Photo-forward users
30684,1,Low-emoji texters
30685,0,High-like receivers
30686,2,Photo-forward users
30687,2,Photo-forward users
30688,2,Photo-forward users
30689,2,Photo-forward users
30690,2,Photo-forward users
30691,0,High-like receivers
30692,2,Photo-forward users
30693,0,High-like receivers
30694,2,Photo-forward users
30695,2,Photo-forward users
30696,0,High-like receivers
30697,2,Photo-forward users
30698,1,Low-emoji texters
30699,2,Photo-forward users
30700,1,Low-emoji texters
30701,1,Low-emoji texters
30702,2,Photo-forward users
30703,1,Low-emoji texters
30704,0,High-like receivers
30705,2,Photo-forward users
30706,0,High-like receivers
30707,0,High-like receivers
30708,2,Photo-forward users
30709,2,Photo-forward users
30710,0,High-like receivers
30711,2,Photo-forward users
30712,2,Photo-forward users
30713,2,Photo-forward users
30714,2,Photo-forward users
30715,2,Photo-forward users
30716,1,Low-emoji texters
30717,0,High-like receivers
30718,2,Photo-forward users
30719,2,Photo-forward users
30720,1,Low-emoji texters
30721,1,Low-emoji texters
30722,0,High-like receivers
30723,2,Photo-forward users
30724,2,Photo-forward users
30725,0,High-like receivers
30726,0,High-like receivers
30727,0,High-like receivers
30728,2,Photo-forward users
30729,2,Photo-forward users
30730,2,Photo-forward users
30731,2,Photo-forward users
30732,2,Photo-forward users
30733,2,Photo-forward users
30734,0,High-like receivers
30735,0,High-like receivers
30736,0,High-like receivers
30737,2,Photo-forward users
30738,2,Photo-forward users
30739,0,High-like receivers
30740,1,Low-emoji texters
30741,2,Photo-forward users
30742,2,Photo-forward users
30743,2,Photo-forward users
30744,2,Photo-forward users
30745,2,Photo-forward users
30746,1,Low-emoji texters
30747,2,Photo-forward users
30748,2,Photo-forward users
30749,0,High-like receivers
30750,1,Low-emoji texters
30751,0,High-like receivers
30752,0,High-like receivers
30753,2,Photo-forward users
30754,0,High-like receivers
30755,2,Photo-forward users
30756,2,Photo-forward users
30757,2,Photo-forward users
30758,2,Photo-forward users
30759,1,Low-emoji texters
30760,2,Photo-forward users
30761,2,Photo-forward users
30762,2,Photo-forward users
30763,1,Low-emoji texters
30764,2,Photo-forward users
30765,2,Photo-forward users
30766,2,Photo-forward users
30767,2,Photo-forward users
30768,2,Photo-forward users
30769,0,High-like receivers
30770,2,Photo-forward users
30771,2,Photo-forward users
30772,0,High-like receivers
30773,0,High-like receivers
30774,2,Photo-forward users
30775,1,Low-emoji texters
30776,2,Photo-forward users
30777,2,Photo-forward users
30778,0,High-like receivers
30779,2,Photo-forward users
30780,2,Photo-forward users
30781,0,High-like receivers
30782,2,Photo-forward users
30783,2,Photo-forward users
30784,0,High-like receivers
30785,1,Low-emoji texters
30786,2,Photo-forward users
30787,2,Photo-forward users
30788,2,Photo-forward users
30789,2,Photo-forward users
30790,0,High-like receivers
30791,2,Photo-forward users
30792,1,Low-emoji texters
30793,0,High-like receivers
30794,0,High-like receivers
30795,0,High-like receivers
30796,2,Photo-forward users
30797,2,Photo-forward users
30798,0,High-like receivers
30799,2,Photo-forward users
30800,2,Photo-forward users
30801,2,Photo-forward users
30802,2,Photo-forward users
30803,1,Low-emoji texters
30804,2,Photo-forward users
30805,2,Photo-forward users
30806,0,High-like receivers
30807,0,High-like receivers
30808,2,Photo-forward users
30809,2,Photo-forward users
30810,0,High-like receivers
30811,1,Low-emoji texters
30812,0,High-like receivers
30813,1,Low-emoji texters
30814,2,Photo-forward users
30815,2,Photo-forward users
30816,2,Photo-forward users
30817,0,High-like receivers
30818,2,Photo-forward users
30819,2,Photo-forward users
30820,2,Photo-forward users
30821,2,Photo-forward users
30822,2,Photo-forward users
30823,2,Photo-forward users
30824,2,Photo-forward users
30825,2,Photo-forward users
30826,0,High-like receivers
30827,0,High-like receivers
30828,0,High-like receivers
30829,0,High-like receivers
30830,0,High-like receivers
30831,1,Low-emoji texters
30832,0,High-like receivers
30833,0,High-like receivers
30834,2,Photo-forward users
30835,1,Low-emoji texters
30836,0,High-like receivers
30837,2,Photo-forward users
30838,0,High-like receivers
30839,2,Photo-forward users
30840,2,Photo-forward users
30841,0,High-like receivers
30842,0,High-like receivers
30843,2,Photo-forward users
30844,0,High-like receivers
30845,2,Photo-forward users
30846,0,High-like receivers
30847,2,Photo-forward users
30848,2,Photo-forward users
30849,0,High-like receivers
30850,2,Photo-forward users
30851,0,High-like receivers
30852,0,High-like receivers
30853,2,Photo-forward users
30854,2,Photo-forward users
30855,2,Photo-forward users
30856,2,Photo-forward users
30857,0,High-like receivers
30858,2,Photo-forward users
30859,1,Low-emoji texters
30860,0,High-like receivers
30861,1,Low-emoji texters
30862,2,Photo-forward users
30863,0,High-like receivers
30864,0,High-like receivers
30865,1,Low-emoji texters
30866,2,Photo-forward users
30867,2,Photo-forward users
30868,2,Photo-forward users
30869,0,High-like receivers
30870,2,Photo-forward users
30871,1,Low-emoji texters
30872,2,Photo-forward users
30873,2,Photo-forward users
30874,2,Photo-forward users
30875,2,Photo-forward users
30876,2,Photo-forward users
30877,2,Photo-forward users
30878,2,Photo-forward users
30879,1,Low-emoji texters
30880,0,High-like receivers
30881,1,Low-emoji texters
30882,2,Photo-forward users
30883,2,Photo-forward users
30884,2,Photo-forward users
30885,2,Photo-forward users
30886,2,Photo-forward users
30887,2,Photo-forward users
30888,1,Low-emoji texters
30889,2,Photo-forward users
30890,1,Low-emoji texters
30891,1,Low-emoji texters
30892,0,High-like receivers
30893,2,Photo-forward users
30894,0,High-like receivers
30895,2,Photo-forward users
30896,2,Photo-forward users
30897,2,Photo-forward users
30898,2,Photo-forward users
30899,0,High-like receivers
30900,2,Photo-forward users
30901,1,Low-emoji texters
30902,2,Photo-forward users
30903,0,High-like receivers
30904,0,High-like receivers
30905,0,High-like receivers
30906,0,High-like receivers
30907,1,Low-emoji texters
30908,2,Photo-forward users
30909,0,High-like receivers
30910,0,High-like receivers
30911,1,Low-emoji texters
30912,0,High-like receivers
30913,2,Photo-forward users
30914,2,Photo-forward users
30915,2,Photo-forward users
30916,0,High-like receivers
30917,0,High-like receivers
30918,2,Photo-forward users
30919,0,High-like receivers
30920,0,High-like receivers
30921,2,Photo-forward users
30922,2,Photo-forward users
30923,1,Low-emoji texters
30924,2,Photo-forward users
30925,1,Low-emoji texters
30926,2,Photo-forward users
30927,2,Photo-forward users
30928,0,High-like receivers
30929,0,High-like receivers
30930,2,Photo-forward users
30931,0,High-like receivers
30932,2,Photo-forward users
30933,2,Photo-forward users
30934,2,Photo-forward users
30935,0,High-like receivers
30936,0,High-like receivers
30937,0,High-like receivers
30938,2,Photo-forward users
30939,2,Photo-forward users
30940,1,Low-emoji texters
30941,0,High-like receivers
30942,0,High-like receivers
30943,0,High-like receivers
30944,2,Photo-forward users
30945,2,Photo-forward users
30946,2,Photo-forward users
30947,2,Photo-forward users
30948,2,Photo-forward users
30949,2,Photo-forward users
30950,0,High-like receivers
30951,2,Photo-forward users
30952,0,High-like receivers
30953,0,High-like receivers
30954,2,Photo-forward users
30955,0,High-like receivers
30956,2,Photo-forward users
30957,2,Photo-forward users
30958,0,High-like receivers
30959,0,High-like receivers
30960,0,High-like receivers
30961,2,Photo-forward users
30962,1,Low-emoji texters
30963,2,Photo-forward users
30964,2,Photo-forward users
30965,2,Photo-forward users
30966,2,Photo-forward users
30967,1,Low-emoji texters
30968,2,Photo-forward users
30969,2,Photo-forward users
30970,1,Low-emoji texters
30971,1,Low-emoji texters
30972,1,Low-emoji texters
30973,2,Photo-forward users
30974,1,Low-emoji texters
30975,1,Low-emoji texters
30976,0,High-like receivers
30977,0,High-like receivers
30978,2,Photo-forward users
30979,0,High-like receivers
30980,2,Photo-forward users
30981,0,High-like receivers
30982,2,Photo-forward users
30983,2,Photo-forward users
30984,0,High-like receivers
30985,0,High-like receivers
30986,2,Photo-forward users
30987,2,Photo-forward users
30988,1,Low-emoji texters
30989,0,High-like receivers
30990,1,Low-emoji texters
30991,1,Low-emoji texters
30992,0,High-like receivers
30993,0,High-like receivers
30994,1,Low-emoji texters
30995,0,High-like receivers
30996,0,High-like receivers
30997,0,High-like receivers
30998,2,Photo-forward users
30999,0,High-like receivers
31000,2,Photo-forward users
31001,1,Low-emoji texters
31002,0,High-like receivers
31003,0,High-like receivers
31004,2,Photo-forward users
31005,0,High-like receivers
31006,2,Photo-forward users
31007,2,Photo-forward users
31008,0,High-like receivers
31009,1,Low-emoji texters
31010,0,High-like receivers
31011,1,Low-emoji texters
31012,0,High-like receivers
31013,2,Photo-forward users
31014,2,Photo-forward users
31015,2,Photo-forward users
31016,2,Photo-forward users
31017,0,High-like receivers
31018,0,High-like receivers
31019,1,Low-emoji texters
31020,2,Photo-forward users
31021,2,Photo-forward users
31022,1,Low-emoji texters
31023,1,Low-emoji texters
31024,0,High-like receivers
31025,0,High-like receivers
31026,0,High-like receivers
31027,0,High-like receivers
31028,2,Photo-forward users
31029,2,Photo-forward users
31030,0,High-like receivers
31031,0,High-like receivers
31032,1,Low-emoji texters
31033,0,High-like receivers
31034,1,Low-emoji texters
31035,2,Photo-forward users
31036,0,High-like receivers
31037,2,Photo-forward users
31038,0,High-like receivers
31039,2,Photo-forward users
31040,2,Photo-forward users
31041,2,Photo-forward users
31042,0,High-like receivers
31043,2,Photo-forward users
31044,2,Photo-forward users
31045,2,Photo-forward users
31046,0,High-like receivers
31047,0,High-like receivers
31048,2,Photo-forward users
31049,1,Low-emoji texters
31050,2,Photo-forward users
31051,0,High-like receivers
31052,1,Low-emoji texters
31053,2,Photo-forward users
31054,2,Photo-forward users
31055,0,High-like receivers
31056,2,Photo-forward users
31057,2,Photo-forward users
31058,2,Photo-forward users
31059,0,High-like receivers
31060,2,Photo-forward users
31061,2,Photo-forward users
31062,2,Photo-forward users
31063,1,Low-emoji texters
31064,0,High-like receivers
31065,2,Photo-forward users
31066,0,High-like receivers
31067,2,Photo-forward users
31068,2,Photo-forward users
31069,2,Photo-forward users
31070,1,Low-emoji texters
31071,2,Photo-forward users
31072,1,Low-emoji texters
31073,2,Photo-forward users
31074,2,Photo-forward users
31075,0,High-like receivers
31076,2,Photo-forward users
31077,0,High-like receivers
31078,0,High-like receivers
31079,0,High-like receivers
31080,2,Photo-forward users
31081,0,High-like receivers
31082,0,High-like receivers
31083,2,Photo-forward users
31084,2,Photo-forward users
31085,2,Photo-forward users
31086,0,High-like receivers
31087,1,Low-emoji texters
31088,2,Photo-forward users
31089,2,Photo-forward users
31090,2,Photo-forward users
31091,2,Photo-forward users
31092,1,Low-emoji texters
31093,2,Photo-forward users
31094,2,Photo-forward users
31095,0,High-like receivers
31096,2,Photo-forward users
31097,0,High-like receivers
31098,1,Low-emoji texters
31099,0,High-like receivers
31100,2,Photo-forward users
31101,0,High-like receivers
31102,0,High-like receivers
31103,2,Photo-forward users
31104,1,Low-emoji texters
31105,2,Photo-forward users
31106,2,Photo-forward users
31107,2,Photo-forward users
31108,2,Photo-forward users
31109,0,High-like receivers
31110,2,Photo-forward users
31111,2,Photo-forward users
31112,2,Photo-forward users
31113,2,Photo-forward users
31114,2,Photo-forward users
31115,2,Photo-forward users
31116,0,High-like receivers
31117,0,High-like receivers
31118,1,Low-emoji texters
31119,2,Photo-forward users
31120,0,High-like receivers
31121,0,High-like receivers
31122,2,Photo-forward users
31123,2,Photo-forward users
31124,2,Photo-forward users
31125,2,Photo-forward users
31126,0,High-like receivers
31127,1,Low-emoji texters
31128,2,Photo-forward users
31129,2,Photo-forward users
31130,0,High-like receivers
31131,2,Photo-forward users
31132,1,Low-emoji texters
31133,2,Photo-forward users
31134,1,Low-emoji texters
31135,0,High-like receivers
31136,0,High-like receivers
31137,0,High-like receivers
31138,2,Photo-forward users
31139,1,Low-emoji texters
31140,2,Photo-forward users
31141,2,Photo-forward users
31142,2,Photo-forward users
31143,1,Low-emoji texters
31144,2,Photo-forward users
31145,0,High-like receivers
31146,0,High-like receivers
31147,2,Photo-forward users
31148,0,High-like receivers
31149,2,Photo-forward users
31150,2,Photo-forward users
31151,0,High-like receivers
31152,2,Photo-forward users
31153,2,Photo-forward users
31154,2,Photo-forward users
31155,2,Photo-forward users
31156,0,High-like receivers
31157,2,Photo-forward users
31158,0,High-like receivers
31159,2,Photo-forward users
31160,2,Photo-forward users
31161,0,High-like receivers
31162,2,Photo-forward users
31163,2,Photo-forward users
31164,2,Photo-forward users
31165,2,Photo-forward users
31166,0,High-like receivers
31167,2,Photo-forward users
31168,2,Photo-forward users
31169,2,Photo-forward users
31170,1,Low-emoji texters
31171,2,Photo-forward users
31172,1,Low-emoji texters
31173,2,Photo-forward users
31174,2,Photo-forward users
31175,2,Photo-forward users
31176,2,Photo-forward users
31177,2,Photo-forward users
31178,2,Photo-forward users
31179,0,High-like receivers
31180,2,Photo-forward users
31181,0,High-like receivers
31182,0,High-like receivers
31183,2,Photo-forward users
31184,0,High-like receivers
31185,1,Low-emoji texters
31186,2,Photo-forward users
31187,2,Photo-forward users
31188,2,Photo-forward users
31189,2,Photo-forward users
31190,0,High-like receivers
31191,2,Photo-forward users
31192,0,High-like receivers
31193,2,Photo-forward users
31194,0,High-like receivers
31195,2,Photo-forward users
31196,1,Low-emoji texters
31197,0,High-like receivers
31198,2,Photo-forward users
31199,0,High-like receivers
31200,1,Low-emoji texters
31201,2,Photo-forward users
31202,2,Photo-forward users
31203,2,Photo-forward users
31204,2,Photo-forward users
31205,2,Photo-forward users
31206,2,Photo-forward users
31207,2,Photo-forward users
31208,1,Low-emoji texters
31209,1,Low-emoji texters
31210,2,Photo-forward users
31211,2,Photo-forward users
31212,1,Low-emoji texters
31213,2,Photo-forward users
31214,0,High-like receivers
31215,1,Low-emoji texters
31216,2,Photo-forward users
31217,0,High-like receivers
31218,1,Low-emoji texters
31219,2,Photo-forward users
31220,2,Photo-forward users
31221,2,Photo-forward users
31222,0,High-like receivers
31223,2,Photo-forward users
31224,2,Photo-forward users
31225,2,Photo-forward users
31226,2,Photo-forward users
31227,2,Photo-forward users
31228,0,High-like receivers
31229,2,Photo-forward users
31230,2,Photo-forward users
31231,2,Photo-forward users
31232,0,High-like receivers
31233,2,Photo-forward users
31234,0,High-like receivers
31235,0,High-like receivers
31236,2,Photo-forward users
31237,2,Photo-forward users
31238,1,Low-emoji texters
31239,2,Photo-forward users
31240,2,Photo-forward users
31241,0,High-like receivers
31242,2,Photo-forward users
31243,2,Photo-forward users
31244,0,High-like receivers
31245,1,Low-emoji texters
31246,0,High-like receivers
31247,1,Low-emoji texters
31248,2,Photo-forward users
31249,1,Low-emoji texters
31250,2,Photo-forward users
31251,1,Low-emoji texters
31252,1,Low-emoji texters
31253,2,Photo-forward users
31254,0,High-like receivers
31255,2,Photo-forward users
31256,0,High-like receivers
31257,1,Low-emoji texters
31258,2,Photo-forward users
31259,0,High-like receivers
31260,0,High-like receivers
31261,1,Low-emoji texters
31262,2,Photo-forward users
31263,0,High-like receivers
31264,2,Photo-forward users
31265,1,Low-emoji texters
31266,1,Low-emoji texters
31267,0,High-like receivers
31268,2,Photo-forward users
31269,2,Photo-forward users
31270,1,Low-emoji texters
31271,0,High-like receivers
31272,2,Photo-forward users
31273,2,Photo-forward users
31274,2,Photo-forward users
31275,2,Photo-forward users
31276,2,Photo-forward users
31277,0,High-like receivers
31278,2,Photo-forward users
31279,2,Photo-forward users
31280,0,High-like receivers
31281,2,Photo-forward users
31282,0,High-like receivers
31283,2,Photo-forward users
31284,0,High-like receivers
31285,2,Photo-forward users
31286,1,Low-emoji texters
31287,0,High-like receivers
31288,0,High-like receivers
31289,2,Photo-forward users
31290,2,Photo-forward users
31291,1,Low-emoji texters
31292,2,Photo-forward users
31293,0,High-like receivers
31294,2,Photo-forward users
31295,0,High-like receivers
31296,2,Photo-forward users
31297,2,Photo-forward users
31298,0,High-like receivers
31299,2,Photo-forward users
31300,2,Photo-forward users
31301,0,High-like receivers
31302,0,High-like receivers
31303,2,Photo-forward users
31304,2,Photo-forward users
31305,2,Photo-forward users
31306,2,Photo-forward users
31307,2,Photo-forward users
31308,2,Photo-forward users
31309,2,Photo-forward users
31310,2,Photo-forward users
31311,2,Photo-forward users
31312,2,Photo-forward users
31313,2,Photo-forward users
31314,1,Low-emoji texters
31315,2,Photo-forward users
31316,2,Photo-forward users
31317,2,Photo-forward users
31318,0,High-like receivers
31319,0,High-like receivers
31320,0,High-like receivers
31321,2,Photo-forward users
31322,1,Low-emoji texters
31323,2,Photo-forward users
31324,0,High-like receivers
31325,0,High-like receivers
31326,2,Photo-forward users
31327,0,High-like receivers
31328,1,Low-emoji texters
31329,2,Photo-forward users
31330,2,Photo-forward users
31331,1,Low-emoji texters
31332,0,High-like receivers
31333,1,Low-emoji texters
31334,1,Low-emoji texters
31335,2,Photo-forward users
31336,2,Photo-forward users
31337,0,High-like receivers
31338,0,High-like receivers
31339,2,Photo-forward users
31340,1,Low-emoji texters
31341,2,Photo-forward users
31342,0,High-like receivers
31343,2,Photo-forward users
31344,2,Photo-forward users
31345,0,High-like receivers
31346,2,Photo-forward users
31347,1,Low-emoji texters
31348,2,Photo-forward users
31349,2,Photo-forward users
31350,2,Photo-forward users
31351,2,Photo-forward users
31352,1,Low-emoji texters
31353,2,Photo-forward users
31354,2,Photo-forward users
31355,0,High-like receivers
31356,2,Photo-forward users
31357,2,Photo-forward users
31358,2,Photo-forward users
31359,0,High-like receivers
31360,2,Photo-forward users
31361,2,Photo-forward users
31362,2,Photo-forward users
31363,0,High-like receivers
31364,0,High-like receivers
31365,0,High-like receivers
31366,0,High-like receivers
31367,0,High-like receivers
31368,0,High-like receivers
31369,1,Low-emoji texters
31370,0,High-like receivers
31371,2,Photo-forward users
31372,0,High-like receivers
31373,2,Photo-forward users
31374,2,Photo-forward users
31375,0,High-like receivers
31376,2,Photo-forward users
31377,2,Photo-forward users
31378,2,Photo-forward users
31379,2,Photo-forward users
31380,0,High-like receivers
31381,2,Photo-forward users
31382,2,Photo-forward users
31383,2,Photo-forward users
31384,2,Photo-forward users
31385,0,High-like receivers
31386,2,Photo-forward users
31387,2,Photo-forward users
31388,0,High-like receivers
31389,1,Low-emoji texters
31390,2,Photo-forward users
31391,2,Photo-forward users
31392,1,Low-emoji texters
31393,2,Photo-forward users
31394,2,Photo-forward users
31395,2,Photo-forward users
31396,0,High-like receivers
31397,2,Photo-forward users
31398,2,Photo-forward users
31399,2,Photo-forward users
31400,2,Photo-forward users
31401,2,Photo-forward users
31402,2,Photo-forward users
31403,0,High-like receivers
31404,0,High-like receivers
31405,2,Photo-forward users
31406,2,Photo-forward users
31407,2,Photo-forward users
31408,1,Low-emoji texters
31409,0,High-like receivers
31410,2,Photo-forward users
31411,0,High-like receivers
31412,2,Photo-forward users
31413,2,Photo-forward users
31414,2,Photo-forward users
31415,2,Photo-forward users
31416,2,Photo-forward users
31417,2,Photo-forward users
31418,2,Photo-forward users
31419,2,Photo-forward users
31420,0,High-like receivers
31421,2,Photo-forward users
31422,0,High-like receivers
31423,1,Low-emoji texters
31424,0,High-like receivers
31425,2,Photo-forward users
31426,0,High-like receivers
31427,0,High-like receivers
31428,0,High-like receivers
31429,2,Photo-forward users
31430,2,Photo-forward users
31431,2,Photo-forward users
31432,2,Photo-forward users
31433,2,Photo-forward users
31434,2,Photo-forward users
31435,2,Photo-forward users
31436,1,Low-emoji texters
31437,2,Photo-forward users
31438,0,High-like receivers
31439,2,Photo-forward users
31440,0,High-like receivers
31441,2,Photo-forward users
31442,2,Photo-forward users
31443,2,Photo-forward users
31444,0,High-like receivers
31445,2,Photo-forward users
31446,2,Photo-forward users
31447,2,Photo-forward users
31448,0,High-like receivers
31449,0,High-like receivers
31450,0,High-like receivers
31451,2,Photo-forward users
31452,2,Photo-forward users
31453,2,Photo-forward users
31454,2,Photo-forward users
31455,2,Photo-forward users
31456,2,Photo-forward users
31457,1,Low-emoji texters
31458,0,High-like receivers
31459,2,Photo-forward users
31460,0,High-like receivers
31461,0,High-like receivers
31462,1,Low-emoji texters
31463,2,Photo-forward users
31464,1,Low-emoji texters
31465,0,High-like receivers
31466,2,Photo-forward users
31467,0,High-like receivers
31468,2,Photo-forward users
31469,0,High-like receivers
31470,0,High-like receivers
31471,2,Photo-forward users
